"emp_no","first_name","last_name","from_date","title","salary","to_date"
464439,"Zhiguo","Verhaegen","1993-12-24","Senior Staff",48581,"9999-01-01"
464447,"Youngkon","DuCasse","1993-03-09","Senior Staff",40000,"9999-01-01"
464454,"Rosalyn","Anandan","1997-07-04","Senior Engineer",61684,"9999-01-01"
464477,"Xinan","Yurek","2001-04-12","Senior Staff",40000,"9999-01-01"
464478,"Nathan","Denna","1991-08-17","Senior Engineer",41245,"9999-01-01"
464494,"Eishiro","Veevers","1987-03-30","Senior Staff",40000,"9999-01-01"
464504,"Weiwu","Shrader","2002-05-16","Senior Staff",60909,"9999-01-01"
464515,"Owen","Baezner","1994-11-26","Senior Engineer",57069,"9999-01-01"
464524,"Youssef","Minakawa","1998-12-29","Senior Engineer",48416,"9999-01-01"
464534,"Idoia","Angelopoulos","1986-09-24","Senior Engineer",40000,"9999-01-01"
464542,"Masako","Holburn","1987-02-06","Senior Engineer",40000,"9999-01-01"
464544,"Duke","Koshiba","1994-07-02","Senior Staff",65795,"9999-01-01"
464550,"Xuedong","Lamparter","1995-01-29","Senior Staff",43916,"9999-01-01"
464555,"Kellyn","Zastre","1995-04-21","Senior Staff",92229,"9999-01-01"
464573,"Kitty","Roison","1987-09-08","Senior Engineer",40000,"9999-01-01"
464588,"Xiaoshan","Pargas","1996-08-20","Senior Staff",41483,"9999-01-01"
464599,"Ramya","Collavizza","1998-04-05","Staff",58701,"9999-01-01"
464600,"Martijn","Osgood","1994-04-18","Senior Engineer",56984,"9999-01-01"
464601,"Honesty","Garigliano","1992-02-01","Senior Engineer",52982,"9999-01-01"
464604,"Tsutomu","Fiutem","1994-12-28","Senior Engineer",51562,"9999-01-01"
464614,"Arto","Siksek","1996-02-11","Senior Engineer",65464,"9999-01-01"
464622,"Minghong","Liesche","1992-01-16","Senior Staff",77162,"9999-01-01"
464631,"Greger","Vesna","1994-08-23","Senior Engineer",52224,"9999-01-01"
464639,"Elgin","Hardjono","1985-05-21","Senior Engineer",40000,"9999-01-01"
464640,"Elvia","Fontet","1991-03-23","Senior Staff",63739,"9999-01-01"
464650,"Sugwoo","Pramanik","1994-07-30","Senior Engineer",58086,"9999-01-01"
464654,"Ohad","Pillow","1997-04-05","Senior Staff",92168,"9999-01-01"
464657,"Martine","Baba","1997-12-19","Staff",60713,"9999-01-01"
464692,"Paraskevi","Katiyar","1987-02-02","Senior Staff",48961,"9999-01-01"
464695,"Lech","Angel","1994-06-02","Senior Engineer",60781,"9999-01-01"
464699,"True","Barriga","1990-12-22","Technique Leader",41843,"9999-01-01"
464701,"Hongzhu","Paludetto","1995-03-09","Senior Staff",77627,"9999-01-01"
464708,"Taizo","Bierman","1996-02-11","Staff",78674,"9999-01-01"
464713,"Xiaoheng","Marletta","1996-12-27","Senior Engineer",41322,"9999-01-01"
464724,"Thanasis","Luon","1990-02-05","Senior Staff",50423,"9999-01-01"
464725,"Sedat","Peac","1999-01-14","Senior Engineer",71272,"9999-01-01"
464730,"Susanna","Halloran","1987-12-10","Senior Staff",74915,"9999-01-01"
464744,"Ranan","Anick","1991-10-10","Senior Staff",40000,"9999-01-01"
464757,"Mingzeng","Brattka","1988-05-04","Senior Engineer",40823,"9999-01-01"
464773,"Yahiko","Leslie","1998-06-09","Senior Engineer",77251,"9999-01-01"
464799,"Dipankar","Undy","1992-01-14","Senior Engineer",40000,"9999-01-01"
464805,"Sushant","Quittner","1992-07-04","Senior Staff",43347,"9999-01-01"
464818,"Rasiah","Perez","1993-09-01","Senior Engineer",59070,"9999-01-01"
464820,"Seshu","Linnainmaa","1997-12-09","Engineer",53164,"9999-01-01"
464839,"Youjian","Marshall","1997-05-09","Senior Staff",70636,"9999-01-01"
464845,"Toong","Hooghiemstra","1993-07-23","Senior Engineer",56522,"9999-01-01"
464853,"Zhiwei","Schreiter","1998-12-24","Senior Engineer",44269,"9999-01-01"
464857,"Limsoon","Magliocco","1988-03-07","Senior Staff",53940,"9999-01-01"
464859,"Hyuncheol","Bonifati","1991-04-17","Senior Engineer",41799,"9999-01-01"
464864,"Shen","Schmittgen","1999-10-12","Senior Staff",73955,"9999-01-01"
464865,"Jordanka","Hofmeyr","1996-11-13","Engineer",44371,"9999-01-01"
464871,"Tze","Alameldin","1985-04-22","Technique Leader",40190,"9999-01-01"
464889,"Berry","Hettesheimer","1994-06-20","Senior Engineer",40000,"9999-01-01"
464906,"Sachem","Stille","1994-03-28","Senior Engineer",50718,"9999-01-01"
464909,"Claudi","Escriba","1999-09-27","Engineer",41262,"9999-01-01"
464913,"Shaunak","McDermid","1993-06-13","Senior Staff",41994,"9999-01-01"
464914,"Jinxi","Bolotov","1995-05-15","Senior Engineer",40000,"9999-01-01"
464924,"Tayeb","Auyong","1999-07-19","Engineer",61177,"9999-01-01"
464933,"Alair","Kriebel","1985-04-13","Technique Leader",40000,"9999-01-01"
464935,"Nimmagadda","Ranst","1997-08-24","Engineer",40000,"9999-01-01"
464937,"Fai","Luit","1997-11-05","Assistant Engineer",43713,"9999-01-01"
464939,"Woody","Eugenio","1990-01-19","Senior Staff",64000,"9999-01-01"
464942,"Shiv","Alpin","1997-02-13","Staff",78438,"9999-01-01"
464953,"Toshimitsu","Winter","1993-03-16","Senior Engineer",40000,"9999-01-01"
464974,"Kiyokazu","Birdsall","1996-07-28","Senior Engineer",53694,"9999-01-01"
464976,"Licheng","Ecklund","1994-09-05","Senior Engineer",40000,"9999-01-01"
464996,"Takahira","Lagarias","1998-01-11","Senior Engineer",51388,"9999-01-01"
464999,"Terresa","Nanard","1993-08-22","Senior Engineer",43625,"9999-01-01"
465027,"Valter","Schneeberger","1994-04-07","Senior Engineer",60815,"9999-01-01"
465033,"Yuriy","Yetim","1995-07-26","Senior Staff",40000,"9999-01-01"
465053,"Adam","Navazio","2000-07-07","Senior Staff",47193,"9999-01-01"
465054,"Troy","Remmers","1999-04-11","Senior Staff",40000,"9999-01-01"
465096,"Denny","Facello","1991-08-21","Senior Engineer",46051,"9999-01-01"
465098,"Mircea","Iivonen","1996-06-01","Senior Engineer",40000,"9999-01-01"
465119,"Radhakrishnan","Portugali","1994-12-14","Senior Staff",48006,"9999-01-01"
465131,"Heather","Buescher","1994-06-25","Senior Staff",61774,"9999-01-01"
465134,"Marlo","Rullman","1994-03-30","Senior Engineer",40000,"9999-01-01"
465135,"Jayson","Birge","1996-11-22","Staff",71752,"9999-01-01"
465137,"Shigeaki","Ermel","2000-11-18","Senior Staff",66564,"9999-01-01"
465146,"Naftaly","Naumovich","1996-11-26","Senior Staff",58210,"9999-01-01"
465162,"Iara","Hashii","2001-06-02","Senior Staff",54631,"9999-01-01"
465194,"Yechiam","Aloia","1994-03-06","Senior Engineer",67722,"9999-01-01"
465195,"Khun","Birch","1993-01-03","Senior Engineer",40000,"9999-01-01"
465199,"Wojceich","Plotkin","2002-03-02","Senior Engineer",61761,"9999-01-01"
465207,"Saddek","Moffat","1985-03-07","Senior Staff",52362,"9999-01-01"
465268,"Changho","Laventhal","1992-01-02","Senior Staff",57857,"9999-01-01"
465279,"Charlene","Vuskovic","1997-08-09","Staff",40000,"9999-01-01"
465289,"Troy","Perez","1995-07-16","Staff",82557,"9999-01-01"
465290,"Toshimo","Masaki","2000-06-28","Senior Engineer",43815,"9999-01-01"
465293,"Hilary","Bresenham","1990-11-14","Senior Engineer",50454,"9999-01-01"
465295,"Huai","Frezza","1998-12-05","Senior Engineer",59846,"9999-01-01"
465311,"Mitchel","Lenart","1998-07-16","Engineer",40000,"9999-01-01"
465319,"Pradeep","Caine","1987-11-28","Senior Staff",57404,"9999-01-01"
465321,"Fumitaka","Slobodova","1985-09-16","Senior Staff",89646,"9999-01-01"
465326,"Munenori","Coney","1995-08-05","Engineer",63358,"9999-01-01"
465328,"Xianlong","Cesareni","1996-09-24","Senior Engineer",51100,"9999-01-01"
465361,"Gretta","Veccia","2000-05-06","Senior Staff",62177,"9999-01-01"
465367,"Chiranjit","Cappello","1989-11-26","Technique Leader",59919,"9999-01-01"
465370,"Kazuhiko","Chvatal","1986-04-04","Senior Engineer",58085,"9999-01-01"
465384,"Pohua","Attimonelli","2001-11-20","Senior Engineer",70404,"9999-01-01"
465391,"Dipankar","Foote","1995-01-06","Senior Engineer",40000,"9999-01-01"
465392,"Laurentiu","Ruemmler","1999-02-25","Senior Staff",67680,"9999-01-01"
465413,"Francoise","Oxenboll","1988-07-24","Senior Staff",79713,"9999-01-01"
465443,"Freyja","Straney","1996-08-22","Senior Staff",48772,"9999-01-01"
465447,"Mahmut","Kabayashi","1998-03-17","Senior Engineer",42683,"9999-01-01"
465460,"Shawna","Meszaros","1988-08-26","Senior Engineer",78510,"9999-01-01"
465468,"Chrisa","Cairo","2001-01-26","Senior Engineer",61705,"9999-01-01"
465471,"Wilmer","Birta","1993-05-20","Senior Staff",82182,"9999-01-01"
465480,"Rayond","Atrawala","1999-09-06","Staff",40000,"9999-01-01"
465510,"Kazuhira","Marciano","1991-01-10","Senior Engineer",61789,"9999-01-01"
465521,"KayLiang","Mersereau","1992-08-25","Senior Engineer",43875,"9999-01-01"
465524,"Falguni","Falck","1991-06-15","Senior Staff",40000,"9999-01-01"
465537,"Jaideep","Plessier","1996-02-22","Senior Engineer",40000,"9999-01-01"
465547,"Bernice","Alpin","1994-11-05","Senior Staff",76663,"9999-01-01"
465548,"Godehard","Cappelletti","1994-06-17","Senior Engineer",40000,"9999-01-01"
465550,"Chaosheng","Basagni","1999-09-14","Senior Staff",40000,"9999-01-01"
465558,"Zengping","Kolinko","1987-02-24","Senior Staff",68653,"9999-01-01"
465560,"Berhard","Wrigley","1987-08-01","Technique Leader",59135,"9999-01-01"
465581,"Kiyomitsu","Highland","2002-02-19","Senior Engineer",40000,"9999-01-01"
465582,"Licheng","Lukaszewicz","1994-12-22","Senior Engineer",43745,"9999-01-01"
465596,"Moss","Murtha","1993-12-15","Senior Staff",79896,"9999-01-01"
465603,"Uma","Lorch","1994-02-08","Senior Staff",81910,"9999-01-01"
465609,"Insup","England","1985-08-08","Senior Staff",95395,"9999-01-01"
465616,"Bernt","Moffat","1995-10-05","Senior Staff",55858,"9999-01-01"
465649,"Vidar","Bresenham","1996-04-03","Staff",40000,"9999-01-01"
465651,"Tesuro","Ramamoorthy","1999-03-02","Engineer",40000,"9999-01-01"
465657,"Aiman","Garigliano","1997-01-29","Senior Engineer",40000,"9999-01-01"
465661,"Mohammad","Raoux","1988-02-26","Senior Engineer",61212,"9999-01-01"
465663,"Anoosh","Llado","1996-08-03","Staff",66840,"9999-01-01"
465679,"Georgy","Segond","2001-09-18","Senior Engineer",40000,"9999-01-01"
465680,"Gen","Czap","1994-02-19","Senior Engineer",76784,"9999-01-01"
465681,"Stevo","Peral","1985-09-13","Senior Staff",74251,"9999-01-01"
465696,"Roselyn","Thiran","2001-02-16","Senior Engineer",53054,"9999-01-01"
465698,"Ranan","Demos","1988-12-02","Senior Staff",65305,"9999-01-01"
465699,"Aral","Schwabacher","1985-09-28","Senior Staff",40000,"9999-01-01"
465723,"Eben","Siochi","1993-03-29","Senior Engineer",56078,"9999-01-01"
465725,"Youngkon","Moffat","1987-04-03","Senior Engineer",40000,"9999-01-01"
465739,"Wilmer","Verhaegen","1986-08-25","Technique Leader",50886,"9999-01-01"
465740,"Mohammed","Jahnichen","1987-02-25","Senior Engineer",74261,"9999-01-01"
465751,"Elzbieta","Thorensen","1999-07-16","Assistant Engineer",60179,"9999-01-01"
465757,"Brewster","Morris","1993-09-22","Senior Engineer",41946,"9999-01-01"
465760,"Tristan","Cullers","2001-10-15","Senior Staff",93023,"9999-01-01"
465783,"Constantino","Tchuente","1992-06-22","Senior Staff",69709,"9999-01-01"
465791,"Atreye","Azuma","1996-01-29","Staff",54186,"9999-01-01"
465793,"Make","Baek","1995-03-13","Senior Engineer",41772,"9999-01-01"
465809,"Shigeichiro","Herath","2001-03-20","Senior Staff",46262,"9999-01-01"
465818,"Eben","Rosiles","1995-11-13","Senior Engineer",40000,"9999-01-01"
465819,"Ibibia","Hambrick","2000-03-24","Senior Engineer",40000,"9999-01-01"
465829,"Dante","Beidas","1996-12-01","Senior Engineer",40000,"9999-01-01"
465857,"Nahla","Peron","1992-08-31","Senior Staff",76337,"9999-01-01"
465865,"Anneli","Braunschweig","1993-04-18","Senior Engineer",43843,"9999-01-01"
465872,"Maria","Litzler","1993-10-09","Senior Engineer",40000,"9999-01-01"
465873,"Paddy","Ishibashi","2001-02-04","Senior Engineer",50286,"9999-01-01"
465880,"Khoa","Wolniewicz","1996-07-10","Senior Engineer",50362,"9999-01-01"
465885,"Gian","Randt","1995-11-26","Senior Engineer",46027,"9999-01-01"
465893,"Kish","Moffat","1986-12-04","Senior Staff",40000,"9999-01-01"
465900,"Hatim","Maginnis","1993-08-12","Senior Staff",40000,"9999-01-01"
465901,"Magdalena","Facello","1998-12-30","Engineer",49714,"9999-01-01"
465904,"Lorien","Schmezko","2002-06-02","Senior Engineer",40000,"9999-01-01"
465932,"Mori","Stifter","1992-01-27","Senior Staff",70373,"9999-01-01"
465936,"Yongqiao","Roison","1986-02-17","Senior Staff",60098,"9999-01-01"
465950,"Baocai","Koshiba","1999-11-02","Senior Staff",40000,"9999-01-01"
465956,"Arto","Erbe","1997-06-13","Engineer",40000,"9999-01-01"
465967,"Mani","Liedekerke","1992-06-27","Senior Engineer",44415,"9999-01-01"
465977,"Kiyotoshi","Suermann","2000-04-29","Senior Engineer",64136,"9999-01-01"
465980,"Kazuhito","Hmelo","1994-12-12","Senior Engineer",47564,"9999-01-01"
466001,"Ashish","Levasseur","1994-12-21","Senior Engineer",62020,"9999-01-01"
466034,"Saniya","Lovengreen","1992-08-01","Senior Staff",83068,"9999-01-01"
466042,"Debaprosad","Yetto","1999-08-20","Senior Engineer",46809,"9999-01-01"
466051,"Keiichiro","Giaccio","1993-10-21","Senior Staff",64534,"9999-01-01"
466058,"Zhonghui","Murtha","1996-05-02","Staff",73298,"9999-01-01"
466063,"Heon","Wendorf","1995-03-08","Senior Staff",50990,"9999-01-01"
466070,"Xiaoqiu","Ranta","1995-05-06","Senior Engineer",46974,"9999-01-01"
466076,"Shahaf","Vitiello","1994-05-20","Senior Engineer",42834,"9999-01-01"
466082,"Alejandra","Sooriamurthi","1994-04-26","Senior Staff",44033,"9999-01-01"
466095,"Candido","Stemann","1987-07-04","Technique Leader",40000,"9999-01-01"
466101,"Manibrata","Kropp","1996-11-01","Senior Staff",60639,"9999-01-01"
466103,"Phule","Homond","1993-10-15","Senior Engineer",54570,"9999-01-01"
466104,"Valter","Junot","1995-01-18","Senior Engineer",49841,"9999-01-01"
466121,"Fuqing","Trumbly","1994-06-06","Senior Staff",55577,"9999-01-01"
466128,"Duke","Viele","1999-06-05","Staff",40000,"9999-01-01"
466134,"Mansur","Kamble","2000-11-14","Senior Engineer",42182,"9999-01-01"
466159,"Ebbe","Azevdeo","1995-03-22","Senior Staff",43653,"9999-01-01"
466168,"Khun","McFarlin","1999-10-26","Engineer",40000,"9999-01-01"
466170,"Jacqueline","Zaumen","1986-03-15","Senior Engineer",60504,"9999-01-01"
466180,"Troy","Lukaszewicz","1992-02-10","Senior Engineer",71601,"9999-01-01"
466186,"Alenka","Redmiles","1993-03-20","Senior Staff",42496,"9999-01-01"
466188,"Adly","Landherr","1992-06-23","Senior Staff",73740,"9999-01-01"
466205,"Zeydy","Callaway","1988-04-13","Senior Engineer",58345,"9999-01-01"
466226,"Gianluca","Talmor","1999-02-23","Engineer",40000,"9999-01-01"
466227,"Palash","Manderick","1994-06-21","Senior Engineer",60463,"9999-01-01"
466244,"Radhakrishnan","Antonisse","1990-03-26","Technique Leader",40000,"9999-01-01"
466247,"Zongyan","Furedi","1994-06-16","Senior Engineer",54865,"9999-01-01"
466251,"Ger","Halevi","1991-08-14","Senior Engineer",55100,"9999-01-01"
466260,"Lijia","Zongker","1995-10-03","Senior Engineer",52090,"9999-01-01"
466264,"Bingning","Ramsak","1995-10-29","Senior Staff",40000,"9999-01-01"
466272,"Pohua","DeMori","1997-06-14","Engineer",64477,"9999-01-01"
466273,"Gina","Shihab","1997-03-01","Senior Staff",40000,"9999-01-01"
466279,"Adil","Goodrum","1995-03-24","Senior Staff",86419,"9999-01-01"
466282,"Yishay","Setlzner","1997-11-08","Staff",40000,"9999-01-01"
466297,"Jaques","Ramras","1991-07-28","Senior Staff",72146,"9999-01-01"
466299,"Kwee","Greenaway","1995-05-11","Staff",63180,"9999-01-01"
466315,"Dante","Majewski","1994-12-07","Senior Engineer",41497,"9999-01-01"
466320,"Shigehiro","Janetzko","1993-08-15","Senior Staff",40000,"9999-01-01"
466323,"Luerbio","Prochazka","1999-05-06","Staff",47890,"9999-01-01"
466342,"Leandro","Wissmann","1993-07-30","Senior Staff",40000,"9999-01-01"
466345,"Baoqiu","Sluis","1996-02-04","Senior Staff",58881,"9999-01-01"
466404,"Gil","Hatcliff","1993-07-15","Senior Staff",59040,"9999-01-01"
466408,"Tremaine","Fritzsche","1999-02-03","Senior Staff",40000,"9999-01-01"
466416,"Weiyi","Pargaonkar","1986-08-22","Senior Engineer",55466,"9999-01-01"
466431,"Taegyun","Gladwell","1993-06-25","Senior Engineer",40000,"9999-01-01"
466440,"Gill","Morton","1994-05-16","Senior Staff",40000,"9999-01-01"
466462,"Duke","Pillow","1997-07-02","Senior Engineer",52427,"9999-01-01"
466468,"Irena","Granlund","1999-03-04","Staff",78859,"9999-01-01"
466487,"Makato","Strooper","1998-10-05","Staff",62415,"9999-01-01"
466490,"Masako","Lenart","1993-01-13","Senior Engineer",63853,"9999-01-01"
466493,"Giordano","Naumovich","1994-09-07","Senior Engineer",48774,"9999-01-01"
466496,"Utz","Raoux","1993-11-30","Senior Engineer",44647,"9999-01-01"
466511,"Ramya","Tagansky","1990-09-29","Senior Engineer",43641,"9999-01-01"
466521,"Huican","Chaudhury","1994-12-06","Senior Engineer",40000,"9999-01-01"
466527,"Shawna","Eterovic","1988-08-05","Senior Staff",80243,"9999-01-01"
466531,"Sachar","Rindone","1994-04-25","Assistant Engineer",40000,"9999-01-01"
466539,"Van","Chappelet","1994-03-01","Senior Engineer",41680,"9999-01-01"
466550,"Monique","Narahara","1993-07-18","Senior Staff",40000,"9999-01-01"
466556,"Xinglin","Karnin","1993-11-20","Senior Engineer",40000,"9999-01-01"
466572,"Babette","Coullard","1992-07-13","Senior Staff",77723,"9999-01-01"
466575,"Otmar","Langford","1996-04-03","Senior Engineer",58312,"9999-01-01"
466584,"Irene","Demizu","1986-07-13","Senior Staff",40000,"9999-01-01"
466599,"Arunachalam","Stifter","1999-06-06","Senior Engineer",47071,"9999-01-01"
466605,"Harngdar","Sury","1988-05-01","Technique Leader",60419,"9999-01-01"
466615,"Mats","Wixon","2000-07-03","Senior Engineer",40000,"9999-01-01"
466621,"Mohit","Fabrizio","1988-03-29","Senior Staff",40000,"9999-01-01"
466629,"Hailing","Marchegay","1995-02-13","Senior Staff",72942,"9999-01-01"
466632,"Sumant","Burnard","1992-06-14","Senior Staff",77475,"9999-01-01"
466635,"Harngdar","Nations","1996-05-24","Senior Staff",66136,"9999-01-01"
466662,"Bojan","Buescher","1994-09-26","Senior Staff",78419,"9999-01-01"
466666,"Visit","Gente","1998-09-28","Senior Engineer",55097,"9999-01-01"
466679,"Yuriy","Peral","2001-06-30","Senior Staff",45008,"9999-01-01"
466698,"Thanasis","Makrucki","1994-07-07","Senior Staff",40000,"9999-01-01"
466701,"Frederique","Ashish","1998-08-06","Staff",66039,"9999-01-01"
466704,"Masami","Braccini","1992-05-31","Technique Leader",55256,"9999-01-01"
466710,"Becky","Chachaty","1986-02-22","Senior Engineer",76498,"9999-01-01"
466711,"Adib","Zeidenstein","1986-12-24","Senior Staff",40000,"9999-01-01"
466724,"Yuichiro","Gronowski","1995-12-13","Senior Engineer",40000,"9999-01-01"
466739,"Navid","Birge","2000-12-29","Senior Engineer",45080,"9999-01-01"
466740,"Oddvar","Feldhoffer","1993-06-15","Senior Staff",57298,"9999-01-01"
466743,"Bogdan","Salvesen","1998-03-04","Engineer",49335,"9999-01-01"
466749,"Eckart","Sridhar","1997-11-29","Senior Engineer",40000,"9999-01-01"
466753,"Stevo","Kushner","1992-08-11","Senior Staff",70364,"9999-01-01"
466755,"Zhongwei","Gill","1999-12-01","Staff",76502,"9999-01-01"
466758,"Hugo","Anandan","1996-11-24","Senior Staff",41047,"9999-01-01"
466759,"Ferdinand","Ashish","1991-12-29","Senior Engineer",40000,"9999-01-01"
466764,"Tadanori","Tsukuda","1998-12-28","Staff",77406,"9999-01-01"
466767,"Behnaam","Hasenauer","1987-12-12","Senior Engineer",51186,"9999-01-01"
466784,"Mohit","Schiper","2001-04-30","Senior Engineer",40373,"9999-01-01"
466787,"Heekeun","Piazza","1999-11-22","Engineer",40000,"9999-01-01"
466797,"Raimond","Thimonier","1991-04-23","Senior Staff",74981,"9999-01-01"
466807,"Haldun","Wroclawski","1998-03-21","Staff",72843,"9999-01-01"
466835,"Shridhar","Jenevein","1999-11-05","Staff",40724,"9999-01-01"
466837,"Josyula","Bruckman","1998-02-06","Senior Engineer",55546,"9999-01-01"
