"emp_no","first_name","last_name","gender","salary"
420712,"Josyula","Plump","M",40000
420716,"Masasuke","Middleton","F",47165
420532,"Zdislav","Buchter","M",40000
420547,"Danae","Ashish","M",40000
420747,"Weicheng","Maccarone","F",78976
420552,"Shahab","Zeidenstein","F",41346
420768,"Mary","Cyne","M",40000
420770,"Candido","Pietrzykowski","M",40165
420562,"Anoosh","Danner","F",79429
420798,"Berthier","Ebeling","M",47486
420801,"Khosrow","Speek","M",65862
420809,"Sverrir","Buchter","M",44243
420816,"Vitali","Benner","M",40000
420819,"Dipayan","Zambonelli","M",47756
420822,"Becky","Whitcomb","M",55377
420567,"Masali","Kambil","F",46721
420829,"Heekeun","Klassen","M",40000
420838,"Elvia","Schaar","F",45963
420839,"Randi","Levergood","M",64804
420578,"Francoise","Kalsbeek","F",40000
420853,"Murthy","Bojadziev","M",40514
420596,"Tianruo","Gadepally","F",40000
420597,"Ferdinand","Bamford","M",40000
420617,"Xiahua","Gilg","F",66181
420874,"Jinya","Hiyoshi","F",69928
420899,"Ortrud","Kitsuregawa","M",58899
420902,"Yishai","Hutton","M",40000
420909,"Heeju","Plump","F",40000
420913,"Poornachandra","Tibblin","M",40000
420916,"Kwangho","Gischer","M",40000
420922,"Peer","Schwartzburd","M",78303
420933,"Gila","Kroon","F",64641
420944,"Francesca","Rajala","M",70075
420950,"Bouchung","Feldhoffer","F",40000
420951,"Moriyoshi","Ventosa","M",99939
420960,"Ebbe","Chenoweth","M",66336
420963,"Leaf","Schnabel","F",40294
420982,"Serge","Laurillard","M",40000
420988,"Chuanyi","Itzigehl","F",60993
420997,"Maik","Gill","M",69789
421011,"Masamitsu","Thorelli","M",40000
421024,"Shuky","Strehl","M",40000
421032,"Aemilian","Trachtenberg","M",45050
421040,"Chuanyi","Moehrke","M",56593
421043,"Vidya","Piveteau","M",90600
421046,"Olivera","Swiss","M",53732
421050,"Zita","Olivero","M",53751
421051,"Sachem","Wendorf","F",45875
421076,"Clyde","Gecseg","F",46424
421089,"Jouni","Peternell","F",56483
421095,"Arto","Baca","M",40000
421108,"Krister","Gulla","M",82366
421111,"Ziva","Benzmuller","M",67200
421118,"Jessie","Quaggetto","F",40000
421119,"Arto","Moffat","M",44154
421122,"Danny","Schnelling","M",51336
421128,"Faiza","Polupanov","M",64898
421133,"Francesca","Brizzi","F",49801
421162,"Krister","Cherinka","M",40000
421167,"Karoline","Talmon","M",44021
421172,"Heejo","Danley","M",56228
421180,"Pranay","Lindenbaum","M",96054
421189,"Hideyuki","Heering","M",58008
421199,"Irene","Laurillard","F",40000
421205,"Kensyu","Scallan","F",52916
421222,"Atreyi","Cappello","F",88053
421228,"Kirk","Verhaegen","F",40000
421243,"Renny","Neimat","M",58114
421244,"Ortrun","Ladret","F",49644
421249,"Francesca","Raoux","F",40000
421251,"Fumitaka","Assaf","F",75044
420621,"Stella","Erni","M",40777
421275,"Gaurav","Bressoud","F",40000
420622,"Susanna","Katzenelson","F",71436
421289,"Remko","Cronan","M",49178
420647,"Shooichi","Ranum","F",42024
421296,"Guttorm","Krogh","F",40000
421300,"Arumugam","Chimia","M",40000
421301,"Xiaocheng","Quadeer","F",52031
421304,"Kwee","Acton","F",46489
421318,"Filipp","Serna","M",40000
421319,"Ranga","Maccarone","M",70477
421324,"Boaz","Heuter","F",40000
421326,"Val","Covnot","M",40000
421337,"Mabo","Kavraki","M",69946
421345,"Salvador","Hartvigsen","M",40000
421347,"Erzsebet","Bahk","F",49338
421358,"KayLiang","Litecky","M",49431
421364,"Huican","Ramalingam","M",82900
421372,"Guoxiang","Trachtenberg","M",40000
420649,"Vitali","Gyorkos","F",65366
421376,"Weijing","Ranon","F",64510
421388,"Elzbieta","Bernatsky","M",74744
421392,"Seongbin","Bazzichi","F",40000
421395,"Edwin","Wissmann","F",40000
420661,"Bowen","Speckmann","F",40000
421401,"Jaewon","Litzler","F",40000
421404,"Tooru","Dalton","F",40000
421410,"Xiaoshan","Schiper","F",47303
420669,"Alenka","Nollmann","F",46410
420679,"Rosalyn","Ghandeharizadeh","M",40000
421435,"Tze","Tibblin","F",52442
421654,"Claude","Ciolek","M",63040
421455,"Trygve","Feldmann","M",73498
421461,"Francoise","Veeraraghavan","M",40000
421465,"Yongqiao","Pouyioutas","F",40000
421469,"Seongbae","Oxenboll","M",60947
421484,"Poornachandra","Masaki","M",40000
421490,"Zsolt","Heering","M",40000
421499,"Billie","Danecki","F",53695
421520,"Lene","Sabnani","M",40000
421526,"Syozo","Christianini","F",45410
421528,"Bernardo","Smeets","M",47535
421536,"Sumali","Prochazka","M",45519
421540,"Annemarie","Ranon","M",82626
421543,"Volkmar","Haddadi","M",64206
421546,"Barun","Flanders","M",50925
421549,"Arvin","Remmers","F",68622
421554,"Fei","Asser","M",40000
421570,"Shuji","Taubenfeld","M",83553
421575,"JoAnne","Farrag","F",60448
421656,"Shaleah","Morton","M",47079
421697,"Marko","Iwayama","M",40000
421792,"Bernt","Maliniak","M",40000
421796,"Yakkov","Apsitis","M",61213
421801,"Jeanna","McConalogue","F",54647
421822,"Mario","Rodham","M",55356
421832,"Leszek","Brizzi","F",40000
421836,"Phuoc","Eugenio","F",43754
421839,"Rosli","Bennet","M",47771
421698,"Flemming","Billawala","F",77860
421846,"Gunilla","Einsfeld","F",51885
421849,"Zhenhua","Pileggi","F",73483
421712,"Marla","Grandbois","F",40000
421856,"Mona","Suomi","F",47834
421860,"Masali","Cyre","M",49814
421871,"Mohua","Chachaty","M",40000
421876,"Tzu","Rijckaert","M",40000
421886,"Holgard","Gelosh","F",56959
421720,"Thodoros","Erde","M",40000
421896,"Serif","Chinin","F",40000
421902,"Ingmar","Francisci","M",40000
421723,"Ymte","Olano","M",40000
421730,"Vishwani","Feldhoffer","M",60987
421930,"Chiradeep","Mateescu","M",78563
421940,"Marek","Covnot","M",40000
421946,"Mohamadou","Sambasivam","F",73232
421739,"Shahar","Bisiani","M",40000
421948,"Marl","Chorvat","M",64906
421954,"Leandro","Reeker","M",40000
421956,"Kotesh","Hedayat","M",76971
421963,"Shir","Setia","M",40000
421740,"Shin","Jarecki","M",73036
421975,"Hyuckchul","Eastman","M",83330
421749,"Dietrich","Calkin","M",40000
421754,"Pasqua","Matzen","F",40000
421775,"Gretta","Baak","M",54614
421986,"Gritta","Furudate","M",63207
421994,"Lubomir","Cyre","M",52464
421999,"Mark","Perng","M",60360
422001,"Georgy","Nitsche","M",45351
421787,"Yifei","Lunn","F",47023
422009,"LiMin","Vieth","M",40000
422161,"Malu","Riefers","F",57937
422180,"Dekang","Christ","M",61716
422033,"Basim","Butterworth","M",40000
422042,"Domenick","Roisin","M",67383
422046,"Kyoichi","Parfitt","F",68434
422049,"Vesna","Oberman","M",67008
422056,"Wonhee","Murrill","M",44895
422057,"Mahmut","Shiratori","F",53457
422058,"Xiping","Selenyi","M",59386
422066,"Aleksander","Berendt","F",40000
422078,"Yuichiro","Ratnaker","M",40000
422083,"Fusako","Kowalchuk","M",53120
422084,"Guenter","Ranai","F",116528
422100,"Kotesh","Aingworth","F",42601
422105,"Yongdong","Zykh","M",78767
422124,"Leandro","Birch","M",40000
422131,"Adin","Kleiser","M",44304
422133,"Collette","Brattka","F",62845
422150,"Felicidad","Lundstrom","M",40000
422156,"Chikara","Cardazo","M",67204
422349,"Mani","Straney","F",64536
422357,"Parto","Berztiss","F",63001
422363,"Tetsurou","Pramanik","F",90373
422379,"Yongmin","Kabayashi","F",43675
422380,"Mamdouh","Kawashimo","M",40000
422381,"Aran","Merkl","F",60204
422388,"Atilio","Godskesen","F",61101
422389,"Ramachenga","Suwa","M",67186
422390,"Jiann","Gist","M",40000
422393,"Ramya","Schapire","M",56442
422402,"Shugo","Wiegley","M",40000
422447,"Falguni","Peres","M",46295
422184,"Changho","Vesel","M",40000
422454,"Nechama","McAlpine","M",80226
422461,"Ebbe","Beetstra","M",40000
422463,"Kellyn","Benzaken","M",42331
422205,"Mandell","Kamber","F",55289
422470,"Arvin","Androutsos","F",76640
422481,"Irene","Fujisaki","M",40000
422208,"Shietung","Constantine","F",40000
422216,"Toshimitsu","Felcyn","M",52334
422506,"Patricio","Lambe","M",46464
422511,"Zijian","Zaumen","M",80982
422514,"Dharmaraja","Mitzlaff","F",40000
422223,"Zine","Madeira","M",40000
422227,"Francoise","Brizzi","M",40000
422229,"Subbu","Kawashima","M",40000
422233,"Aemilian","Koshino","M",43699
422238,"Masoud","Kaltofen","F",79635
422241,"Roselyn","Ponthieu","M",40000
422244,"Leon","Zeilberger","M",53347
422245,"Utz","Ginneken","F",51953
422537,"Khue","Denis","F",44677
422246,"Francesca","Kusakari","M",57119
422542,"Bojan","Steenbeek","F",76644
422296,"Kazuhide","Birch","M",58913
422558,"Aris","Negoita","M",111076
422566,"Adly","Erva","F",40299
422573,"Jianhao","Anily","F",55683
422577,"Vasilis","Henseler","M",40000
422587,"Mohit","Speek","F",40000
422588,"Abdelghani","Gimarc","M",40000
422304,"Manton","Warwick","M",50344
422323,"Kauko","Luca","F",40000
422614,"Anneke","Wuwongse","F",40000
422619,"Aron","Bottner","M",75785
422631,"Richara","Lorin","M",54616
422636,"Bouchung","Schreiter","F",69678
422638,"Susanta","Schwaller","M",57733
422639,"Pascal","Munawer","M",40820
422641,"Padma","Hasham","M",68857
422646,"Alexius","Peltason","M",42939
422665,"Arunachalam","Edelhoff","M",87550
422671,"Ronghao","Basagni","F",56085
422673,"Xiong","Miculan","F",58194
422676,"Udaiprakash","Wissmann","M",40000
422677,"Arra","Staylopatis","F",40000
422338,"Sachem","Rindone","F",94929
422685,"Reinhard","Oxman","F",71169
422696,"Debatosh","Botman","M",85003
422340,"Halsur","Lorcy","M",58027
422342,"Mario","Schahn","M",77832
422906,"Susumu","Denny","M",71514
422926,"Bernardo","Ouhyoung","F",53843
422736,"Clyde","Bugaenko","M",40000
422744,"Francoise","Panwar","M",42396
422769,"Amstein","Ginneken","M",40000
422775,"Moto","Emmart","M",40000
422782,"JiYoung","Czaja","F",76359
422784,"Gererd","Breugel","M",73674
422938,"Shuho","Taneja","M",64405
422949,"Vishv","Stentiford","M",40000
422812,"Akeno","Pashtan","F",53423
422950,"Sampalli","Uhrik","F",52871
422960,"Naftaly","Baezner","F",40000
422851,"Basant","Muhlberg","F",72311
422872,"Morrie","Chappelet","F",41153
422877,"Haldun","Speel","F",40000
422879,"Torsten","Merle","M",61815
422979,"Kiyokazu","Shihab","M",60520
422896,"Kristin","Kulisch","F",52786
422995,"Gro","Pezzoli","M",43407
423004,"Stepehn","Saoudi","M",50551
423005,"Chenyi","Furedi","F",68331
423007,"DAIDA","Przulj","M",40000
423010,"Rasikan","Aumann","M",66167
423024,"Khosrow","Usdin","M",40000
423093,"Dannz","Kadhim","M",88702
423102,"Shir","Heyers","F",40000
423104,"Annemarie","McConalogue","F",40000
423126,"Valeri","Scallan","M",41751
423032,"Yolla","Katiyar","M",71261
423135,"IEEE","Wegerle","F",42650
423050,"Jianwen","Schueller","M",63954
423150,"Constantijn","Schonegge","F",40000
423168,"Faiza","Oehlmann","M",41265
423171,"Francesca","Mandell","M",60469
423272,"Khun","Molenaar","F",64489
423191,"Kasturi","Siksek","F",40000
423200,"Doohun","Langford","M",40000
423226,"Tadahiro","Szmurlo","F",42768
423275,"Franziska","Jeansoulin","M",41956
423304,"Angel","Willoner","M",43710
423241,"Nadjib","Litvinov","M",40000
423243,"Gill","Lammel","M",51345
423251,"Maia","Zolotykh","F",79892
423308,"Tsz","Esposito","F",40000
423311,"Chikako","Zeidenstein","M",45956
423317,"Lenore","Warwick","M",70548
423323,"Aiman","Ventosa","M",40000
423326,"Idoia","Cullers","M",40000
423338,"Chuanti","Rosiles","F",70948
423464,"Shiv","Rodier","M",42039
423466,"Magy","Zhang","M",40000
423468,"Leandro","Heuser","M",40000
423477,"Martina","Beznosov","M",42453
423479,"Rosine","Hambrick","M",52403
423484,"Geoffrey","Mersereau","M",57537
423497,"Luisa","Driscoll","M",43397
423526,"Adly","Choobineh","M",67392
423344,"Tse","Brobst","F",40999
423536,"Toshimo","Coney","F",43428
423538,"Shuky","Schieder","F",71692
423543,"Oldrich","Acton","M",43954
423348,"Shaibal","Perng","M",61624
423349,"Huiqun","Kuhnemann","M",40000
423352,"Shigehiro","Isard","F",71433
423565,"Srinidhi","Gurbaxani","M",49137
423570,"Suebskul","Ullian","M",40000
423371,"Jamaludin","Qiwen","M",77278
423579,"Gopalakrishnan","Etalle","M",66609
423592,"Chenxi","Azuma","M",79571
423596,"Lokesh","Heystek","F",61704
423605,"Hiroyasu","Tanemo","F",64881
423607,"Deborah","Suwa","M",41922
423620,"Mingdong","Gulla","F",40000
423625,"Marc","Candan","M",40000
423632,"Masoud","Pocchiola","M",46103
423669,"Ung","Lakshmanan","M",54553
423679,"Xiaobin","Azuma","F",40000
423689,"Xudong","Schlumberger","M",40000
423691,"Alain","Hanratty","M",56718
423693,"Randi","Zweizig","F",40380
423701,"Yinlin","Bellone","M",41162
423702,"Parke","Iivonen","F",76910
423705,"Christ","Kaelbling","F",45707
423720,"Barry","Maierhofer","F",62024
423725,"Dines","Belinskaya","F",68056
423728,"Denny","Murtafg","F",40000
423732,"Barry","Delgrange","M",40262
423734,"Huan","Montresor","M",40000
423738,"Mantis","Weiland","M",40000
423756,"Huican","Schlumberger","M",40000
423757,"Katsuyuki","Baezner","M",43017
423768,"Limsoon","Asmuth","M",48459
423777,"Tomofumi","Roccetti","F",49378
423373,"Golgen","Schwartzburd","F",75594
423803,"Xuejun","Beilner","M",40000
423388,"Hiroyasu","Byoun","M",69186
423807,"Barry","Rikino","F",40000
423823,"Yucel","Demian","M",40000
423829,"Chenxi","Peroz","F",40805
423830,"Maya","Menhoudj","M",66576
423835,"Clyde","Trachtenberg","M",70979
423844,"Masadi","Smeets","M",53842
423848,"Taizo","Zambonelli","F",54650
423876,"Amstein","Gustavson","M",40000
423877,"Stella","Salverda","F",40000
423397,"Masami","Ghelli","M",46190
423893,"Fumino","Gerteisen","M",40000
423897,"Jacopo","Baezner","M",90298
423399,"Gina","Falck","M",40000
423907,"Sanjit","Akaboshi","M",65233
423406,"Yuuichi","Barbanera","M",40000
423916,"Adel","Ecklund","F",40000
423917,"Dines","Bouloucos","M",40000
423920,"Mana","Thombley","F",40000
423412,"Kwok","Spelt","M",40000
423418,"Guttorm","Brendel","F",42093
423938,"Sham","Fritzsche","M",40000
423939,"Khatoun","Carrere","F",40000
423945,"Ymte","Heping","M",59777
423424,"Nobuyoshi","Foong","F",76801
423434,"Uta","Shackell","M",91354
423959,"Guttorm","Fabrizio","M",42940
423960,"Pramod","Snyers","F",53244
423966,"Harjit","Badache","F",62812
423443,"Chenye","Camarinopoulos","M",40000
423972,"Premsyl","Miake","F",40000
423982,"Hidde","Boissier","F",42626
423985,"Ottavia","Azevdeo","M",40000
423986,"Debatosh","Alvarado","M",40000
423991,"Weicheng","Gargeya","F",40000
423454,"Achilleas","Vandervoorde","M",40000
424200,"Shooichi","Yeung","M",40000
424012,"Cullen","Legleitner","F",40000
424205,"Paris","Shumilov","M",40000
424037,"Sumant","Langford","M",53101
424043,"Tetsurou","Gulik","M",53568
424220,"Felicidad","Morrey","M",40740
424224,"Arunachalam","Plumb","F",45446
424084,"Demin","Suwa","F",87141
424085,"Irene","Merks","M",40000
424090,"Inderjeet","Holburn","M",49218
424093,"Chikako","Bolsens","M",72813
424230,"Irena","Sridhar","F",50865
424099,"Kwangyoen","Strandh","M",58275
424248,"Siamak","Markovitch","M",70894
424134,"Aleksandar","Wrigley","M",44117
424135,"Masaki","Fairtlough","F",40000
424142,"Turgut","Larfeldt","F",56332
424144,"Candido","Lorin","M",46805
424157,"Fumiyo","Felder","M",40000
424250,"Suzette","Wendorf","F",63665
424166,"Hairong","Kuzuoka","F",40000
424167,"Kazuhiko","Hasham","F",44506
424252,"Shirish","Bernardinello","M",68295
424185,"Sigeru","Khalid","F",40000
424189,"Martijn","Denny","F",40637
424192,"Boaz","Rosenbaum","F",63972
424259,"Seongbin","Bennis","M",60122
424262,"Krassimir","Trelles","M",40000
424264,"Yucai","Woycyznski","M",40000
424298,"Francesca","Chinin","F",77990
424391,"Marc","Skogmar","M",64219
424393,"Hironobu","Rosti","M",40000
424399,"Tamiya","Brattka","M",40000
424405,"Cedric","Restivo","M",59444
424410,"Mads","Jahnichen","F",49110
424425,"Fuqing","Isaac","F",68543
424447,"Irene","Miake","F",89547
424309,"Masoud","Chachaty","F",54689
424452,"Shalesh","Pero","F",59125
424461,"Nitsan","Snyers","F",64241
424464,"Jianhua","Deverell","M",64967
424467,"Udo","Hockney","M",77643
424468,"Elrique","Pocchiola","M",47326
424483,"Dipankar","Zhiwei","M",49552
424327,"Chrisa","Unni","F",50952
424491,"Caolyn","Munoz","M",68978
424497,"Shahab","Maccarone","F",40000
424499,"Kristine","Camurati","M",40000
424328,"Juyoung","Murtafg","F",40000
424532,"Sachar","Brender","M",49269
424536,"Christoph","Feldhoffer","M",46836
424336,"Owen","Hiltgen","F",40000
424558,"Vojin","Casley","F",40000
424354,"Gennadi","Plessier","F",48093
424563,"Rosli","Pileggi","F",53767
424564,"Kristina","Stasinski","F",79229
424565,"Bartek","Plavsic","M",78517
424355,"Szabolcs","Garrabrants","M",65532
424367,"Kokou","Passino","M",56043
424378,"Sanjiv","Varman","M",58976
424570,"Gil","Klyachko","M",59705
424571,"Keiichiro","Tempesti","F",54906
424379,"Menkae","Murtagh","F",40000
424576,"Weiyi","Billingsley","F",40000
424755,"Arco","Ranka","M",51002
424581,"Turgut","Christianini","F",58774
424591,"Abdelwaheb","Yeung","M",79558
424593,"Mohammed","Serra","M",67221
424597,"Wuxu","Hinsberger","M",41744
424607,"Gunilla","Kowalchuk","F",61756
424609,"Erzsebet","Reistad","M",51993
424615,"Gregory","Hasham","M",40000
424765,"Lillian","Azevdeo","M",58195
424619,"Garnet","Kugler","M",44692
424786,"Martins","Rosiles","M",46212
424636,"Domenick","Perl","M",40000
424659,"Mohd","Gyorkos","M",40000
424662,"Jaewon","Swab","M",53426
424811,"Tomokazu","Reutenauer","F",79307
424677,"Patricia","Karcich","M",75929
424694,"Candido","Morris","M",54078
424700,"Dietrich","Kossowski","M",40000
424719,"Feixiong","Curless","F",48809
424724,"Suebskul","Angelopoulos","M",40000
424744,"Qingxiang","Butterworth","F",46473
424937,"Teunis","Buchter","M",40392
424950,"Yuchang","Mundy","M",57235
424961,"Yaghout","Morris","M",59136
424980,"Dekang","Badr","M",63137
424995,"Jouni","Bale","F",83217
424997,"Heekeun","Anger","M",40000
424998,"Demin","Schmezko","F",54416
425011,"Abdelwaheb","Prochazka","M",40000
425013,"Mariusz","Fargier","M",40000
425033,"Ekawit","Waleschkowski","M",90036
424812,"Martina","Taneja","F",55666
424840,"Mara","Bernardinello","M",44721
425050,"Jingling","Vingron","M",40000
425078,"Tommaso","Angiulli","F",50928
424870,"Mingdong","Valette","M",60755
425092,"Ebbe","Meszaros","F",66525
425104,"Billur","Zolotykh","F",55161
425106,"Sakthirel","Bednarek","F",42207
425113,"Dinkar","Copas","F",61104
425115,"Naftali","Begiun","F",52260
424876,"Kazuyasu","Seuren","M",40000
424885,"Zhensheng","Picco","M",44431
424892,"Ingmar","Farrow","M",81046
424900,"Aemilian","Siksek","M",42396
425125,"Hongzhu","Rosenbaum","F",40000
425131,"Phule","Antonakopoulos","M",42001
425132,"Christoper","Perry","F",87922
424907,"Visit","Schwaller","M",43066
424910,"Weiye","Miara","F",77119
425151,"Gian","Schiper","M",49434
424913,"Almudena","Ravishankar","M",40000
425328,"Theron","Salvesen","M",55072
425181,"Roselyn","Foote","M",49703
425182,"Urs","Shigei","M",40000
425193,"Thodoros","Cronau","M",44584
425219,"Martien","Macedo","M",67149
425220,"Xiadong","Anger","F",57334
425221,"Honglan","Riesenhuber","M",58272
425336,"Poorav","Gammage","F",52437
